outcome_level,actual_outcome,effort,action_type,trial_in_block,trial_order,attention_focus,global_effort_state,trial_in_experiment,block_number,schedule_version
80,97,65,approach,16,order2,reward,normal,66,2,schedule_A_4
40,38,70,approach,17,order2,reward,normal,67,2,schedule_A_4
20,20,55,approach,18,order2,reward,normal,68,2,schedule_A_4
40,34,95,approach,19,order2,reward,normal,69,2,schedule_A_4
40,36,55,approach,20,order2,reward,normal,70,2,schedule_A_4
60,58,90,approach,21,order2,reward,normal,71,2,schedule_A_4
80,94,70,approach,22,order2,reward,normal,72,2,schedule_A_4
60,62,65,approach,23,order2,reward,normal,73,2,schedule_A_4
100,101,85,approach,24,order2,reward,normal,74,2,schedule_A_4
40,42,60,approach,25,order2,reward,normal,75,2,schedule_A_4
40,39,55,approach,26,order2,reward,normal,76,2,schedule_A_4
40,43,80,approach,27,order2,reward,normal,77,2,schedule_A_4
80,59,50,approach,28,order2,reward,normal,78,2,schedule_A_4
40,35,75,approach,29,order2,reward,normal,79,2,schedule_A_4
20,18,50,approach,30,order2,reward,normal,80,2,schedule_A_4
60,60,65,approach,31,order2,reward,normal,81,2,schedule_A_4
100,98,65,approach,32,order2,reward,normal,82,2,schedule_A_4
20,23,80,approach,33,order2,reward,normal,83,2,schedule_A_4
40,41,50,approach,34,order2,reward,normal,84,2,schedule_A_4
100,119,60,approach,35,order2,reward,normal,85,2,schedule_A_4
100,98,85,approach,36,order2,reward,normal,86,2,schedule_A_4
40,41,90,approach,37,order2,reward,normal,87,2,schedule_A_4
80,87,75,approach,38,order2,reward,normal,88,2,schedule_A_4
80,72,85,approach,39,order2,reward,normal,89,2,schedule_A_4
20,21,55,approach,40,order2,reward,normal,90,2,schedule_A_4
20,16,85,approach,41,order2,reward,normal,91,2,schedule_A_4
60,67,75,approach,42,order2,reward,normal,92,2,schedule_A_4
60,65,70,approach,43,order2,reward,normal,93,2,schedule_A_4
60,71,70,approach,44,order2,reward,normal,94,2,schedule_A_4
80,81,100,approach,45,order2,reward,normal,95,2,schedule_A_4
40,32,50,approach,46,order2,reward,normal,96,2,schedule_A_4
100,95,50,approach,47,order2,reward,normal,97,2,schedule_A_4
80,91,55,approach,48,order2,reward,normal,98,2,schedule_A_4
100,91,95,approach,49,order2,reward,normal,99,2,schedule_A_4
100,83,80,approach,50,order2,reward,normal,100,2,schedule_A_4
40,32,50,approach,1,order1,heart,shifted,101,3,schedule_A_4
80,91,95,approach,2,order1,heart,shifted,102,3,schedule_A_4
60,58,90,approach,3,order1,heart,shifted,103,3,schedule_A_4
20,19,65,approach,4,order1,heart,shifted,104,3,schedule_A_4
100,95,50,approach,5,order1,heart,shifted,105,3,schedule_A_4
80,94,70,approach,6,order1,heart,shifted,106,3,schedule_A_4
80,82,85,approach,7,order1,heart,shifted,107,3,schedule_A_4
60,71,70,approach,8,order1,heart,shifted,108,3,schedule_A_4
80,91,55,approach,9,order1,heart,shifted,109,3,schedule_A_4
80,87,75,approach,10,order1,heart,shifted,110,3,schedule_A_4
100,114,90,approach,11,order1,heart,shifted,111,3,schedule_A_4
40,40,60,approach,12,order1,heart,shifted,112,3,schedule_A_4
100,85,55,approach,13,order1,heart,shifted,113,3,schedule_A_4
40,42,60,approach,14,order1,heart,shifted,114,3,schedule_A_4
20,18,50,approach,15,order1,heart,shifted,115,3,schedule_A_4
40,34,95,approach,16,order1,heart,shifted,116,3,schedule_A_4
80,74,80,approach,17,order1,heart,shifted,117,3,schedule_A_4
60,67,75,approach,18,order1,heart,shifted,118,3,schedule_A_4
80,72,85,approach,19,order1,heart,shifted,119,3,schedule_A_4
20,20,90,approach,20,order1,heart,shifted,120,3,schedule_A_4
40,38,70,approach,21,order1,heart,shifted,121,3,schedule_A_4
40,39,55,approach,22,order1,heart,shifted,122,3,schedule_A_4
100,119,60,approach,23,order1,heart,shifted,123,3,schedule_A_4
80,98,80,approach,24,order1,heart,shifted,124,3,schedule_A_4
80,97,65,approach,25,order1,heart,shifted,125,3,schedule_A_4
20,21,55,approach,26,order1,heart,shifted,126,3,schedule_A_4
40,35,75,approach,27,order1,heart,shifted,127,3,schedule_A_4
60,60,65,approach,28,order1,heart,shifted,128,3,schedule_A_4
80,77,90,approach,29,order1,heart,shifted,129,3,schedule_A_4
80,59,50,approach,30,order1,heart,shifted,130,3,schedule_A_4
20,23,80,approach,31,order1,heart,shifted,131,3,schedule_A_4
40,41,50,approach,32,order1,heart,shifted,132,3,schedule_A_4
20,20,55,approach,33,order1,heart,shifted,133,3,schedule_A_4
80,81,100,approach,34,order1,heart,shifted,134,3,schedule_A_4
100,98,90,approach,35,order1,heart,shifted,135,3,schedule_A_4
40,34,65,approach,36,order1,heart,shifted,136,3,schedule_A_4
100,91,95,approach,37,order1,heart,shifted,137,3,schedule_A_4
60,62,65,approach,38,order1,heart,shifted,138,3,schedule_A_4
100,83,80,approach,39,order1,heart,shifted,139,3,schedule_A_4
20,16,85,approach,40,order1,heart,shifted,140,3,schedule_A_4
100,101,85,approach,41,order1,heart,shifted,141,3,schedule_A_4
40,41,90,approach,42,order1,heart,shifted,142,3,schedule_A_4
40,36,55,approach,43,order1,heart,shifted,143,3,schedule_A_4
40,43,80,approach,44,order1,heart,shifted,144,3,schedule_A_4
80,86,75,approach,45,order1,heart,shifted,145,3,schedule_A_4
100,104,75,approach,46,order1,heart,shifted,146,3,schedule_A_4
60,67,75,approach,47,order1,heart,shifted,147,3,schedule_A_4
100,98,85,approach,48,order1,heart,shifted,148,3,schedule_A_4
100,98,65,approach,49,order1,heart,shifted,149,3,schedule_A_4
60,65,70,approach,50,order1,heart,shifted,150,3,schedule_A_4
80,77,90,approach,1,order2,heart,normal,151,4,schedule_A_4
60,67,75,approach,2,order2,heart,normal,152,4,schedule_A_4
100,104,75,approach,3,order2,heart,normal,153,4,schedule_A_4
20,19,65,approach,4,order2,heart,normal,154,4,schedule_A_4
100,98,90,approach,5,order2,heart,normal,155,4,schedule_A_4
100,114,90,approach,6,order2,heart,normal,156,4,schedule_A_4
40,40,60,approach,7,order2,heart,normal,157,4,schedule_A_4
20,20,90,approach,8,order2,heart,normal,158,4,schedule_A_4
80,91,95,approach,9,order2,heart,normal,159,4,schedule_A_4
80,98,80,approach,10,order2,heart,normal,160,4,schedule_A_4
80,82,85,approach,11,order2,heart,normal,161,4,schedule_A_4
40,34,65,approach,12,order2,heart,normal,162,4,schedule_A_4
80,86,75,approach,13,order2,heart,normal,163,4,schedule_A_4
80,74,80,approach,14,order2,heart,normal,164,4,schedule_A_4
100,85,55,approach,15,order2,heart,normal,165,4,schedule_A_4
80,97,65,approach,16,order2,heart,normal,166,4,schedule_A_4
40,38,70,approach,17,order2,heart,normal,167,4,schedule_A_4
20,20,55,approach,18,order2,heart,normal,168,4,schedule_A_4
40,34,95,approach,19,order2,heart,normal,169,4,schedule_A_4
40,36,55,approach,20,order2,heart,normal,170,4,schedule_A_4
60,58,90,approach,21,order2,heart,normal,171,4,schedule_A_4
80,94,70,approach,22,order2,heart,normal,172,4,schedule_A_4
60,62,65,approach,23,order2,heart,normal,173,4,schedule_A_4
100,101,85,approach,24,order2,heart,normal,174,4,schedule_A_4
40,42,60,approach,25,order2,heart,normal,175,4,schedule_A_4
40,39,55,approach,26,order2,heart,normal,176,4,schedule_A_4
40,43,80,approach,27,order2,heart,normal,177,4,schedule_A_4
80,59,50,approach,28,order2,heart,normal,178,4,schedule_A_4
40,35,75,approach,29,order2,heart,normal,179,4,schedule_A_4
20,18,50,approach,30,order2,heart,normal,180,4,schedule_A_4
60,60,65,approach,31,order2,heart,normal,181,4,schedule_A_4
100,98,65,approach,32,order2,heart,normal,182,4,schedule_A_4
20,23,80,approach,33,order2,heart,normal,183,4,schedule_A_4
40,41,50,approach,34,order2,heart,normal,184,4,schedule_A_4
100,119,60,approach,35,order2,heart,normal,185,4,schedule_A_4
100,98,85,approach,36,order2,heart,normal,186,4,schedule_A_4
40,41,90,approach,37,order2,heart,normal,187,4,schedule_A_4
80,87,75,approach,38,order2,heart,normal,188,4,schedule_A_4
80,72,85,approach,39,order2,heart,normal,189,4,schedule_A_4
20,21,55,approach,40,order2,heart,normal,190,4,schedule_A_4
20,16,85,approach,41,order2,heart,normal,191,4,schedule_A_4
60,67,75,approach,42,order2,heart,normal,192,4,schedule_A_4
60,65,70,approach,43,order2,heart,normal,193,4,schedule_A_4
60,71,70,approach,44,order2,heart,normal,194,4,schedule_A_4
80,81,100,approach,45,order2,heart,normal,195,4,schedule_A_4
40,32,50,approach,46,order2,heart,normal,196,4,schedule_A_4
100,95,50,approach,47,order2,heart,normal,197,4,schedule_A_4
80,91,55,approach,48,order2,heart,normal,198,4,schedule_A_4
100,91,95,approach,49,order2,heart,normal,199,4,schedule_A_4
100,83,80,approach,50,order2,heart,normal,200,4,schedule_A_4
-100,-115,65,avoid,1,order1,reward,shifted,201,5,schedule_A_4
-60,-59,50,avoid,2,order1,reward,shifted,202,5,schedule_A_4
-20,-19,55,avoid,3,order1,reward,shifted,203,5,schedule_A_4
-80,-88,100,avoid,4,order1,reward,shifted,204,5,schedule_A_4
-20,-18,95,avoid,5,order1,reward,shifted,205,5,schedule_A_4
-20,-21,75,avoid,6,order1,reward,shifted,206,5,schedule_A_4
-80,-87,65,avoid,7,order1,reward,shifted,207,5,schedule_A_4
-100,-100,60,avoid,8,order1,reward,shifted,208,5,schedule_A_4
-20,-20,60,avoid,9,order1,reward,shifted,209,5,schedule_A_4
-60,-63,100,avoid,10,order1,reward,shifted,210,5,schedule_A_4
-80,-93,80,avoid,11,order1,reward,shifted,211,5,schedule_A_4
-20,-16,70,avoid,12,order1,reward,shifted,212,5,schedule_A_4
-20,-21,50,avoid,13,order1,reward,shifted,213,5,schedule_A_4
-40,-39,50,avoid,14,order1,reward,shifted,214,5,schedule_A_4
-40,-38,85,avoid,15,order1,reward,shifted,215,5,schedule_A_4
-60,-52,80,avoid,16,order1,reward,shifted,216,5,schedule_A_4
-20,-22,90,avoid,17,order1,reward,shifted,217,5,schedule_A_4
-20,-17,50,avoid,18,order1,reward,shifted,218,5,schedule_A_4
-60,-57,95,avoid,19,order1,reward,shifted,219,5,schedule_A_4
-80,-93,50,avoid,20,order1,reward,shifted,220,5,schedule_A_4
-20,-17,70,avoid,21,order1,reward,shifted,221,5,schedule_A_4
-80,-76,90,avoid,22,order1,reward,shifted,222,5,schedule_A_4
-40,-36,90,avoid,23,order1,reward,shifted,223,5,schedule_A_4
-100,-95,55,avoid,24,order1,reward,shifted,224,5,schedule_A_4
-40,-44,80,avoid,25,order1,reward,shifted,225,5,schedule_A_4
-40,-35,100,avoid,26,order1,reward,shifted,226,5,schedule_A_4
-40,-41,70,avoid,27,order1,reward,shifted,227,5,schedule_A_4
-80,-86,95,avoid,28,order1,reward,shifted,228,5,schedule_A_4
-60,-51,75,avoid,29,order1,reward,shifted,229,5,schedule_A_4
-40,-37,90,avoid,30,order1,reward,shifted,230,5,schedule_A_4
-100,-103,80,avoid,31,order1,reward,shifted,231,5,schedule_A_4
-20,-19,65,avoid,32,order1,reward,shifted,232,5,schedule_A_4
-20,-20,100,avoid,33,order1,reward,shifted,233,5,schedule_A_4
-20,-22,55,avoid,34,order1,reward,shifted,234,5,schedule_A_4
-80,-85,75,avoid,35,order1,reward,shifted,235,5,schedule_A_4
-60,-59,60,avoid,36,order1,reward,shifted,236,5,schedule_A_4
-20,-19,65,avoid,37,order1,reward,shifted,237,5,schedule_A_4
-60,-62,95,avoid,38,order1,reward,shifted,238,5,schedule_A_4
-60,-59,85,avoid,39,order1,reward,shifted,239,5,schedule_A_4
-100,-97,85,avoid,40,order1,reward,shifted,240,5,schedule_A_4
-20,-21,60,avoid,41,order1,reward,shifted,241,5,schedule_A_4
-60,-54,65,avoid,42,order1,reward,shifted,242,5,schedule_A_4
-100,-99,90,avoid,43,order1,reward,shifted,243,5,schedule_A_4
-40,-32,85,avoid,44,order1,reward,shifted,244,5,schedule_A_4
-40,-43,95,avoid,45,order1,reward,shifted,245,5,schedule_A_4
-40,-38,80,avoid,46,order1,reward,shifted,246,5,schedule_A_4
-60,-61,55,avoid,47,order1,reward,shifted,247,5,schedule_A_4
-60,-58,100,avoid,48,order1,reward,shifted,248,5,schedule_A_4
-40,-42,75,avoid,49,order1,reward,shifted,249,5,schedule_A_4
-60,-59,90,avoid,50,order1,reward,shifted,250,5,schedule_A_4
-60,-51,75,avoid,1,order2,reward,normal,251,6,schedule_A_4
-20,-17,50,avoid,2,order2,reward,normal,252,6,schedule_A_4
-40,-38,80,avoid,3,order2,reward,normal,253,6,schedule_A_4
-80,-88,100,avoid,4,order2,reward,normal,254,6,schedule_A_4
-80,-85,75,avoid,5,order2,reward,normal,255,6,schedule_A_4
-80,-93,80,avoid,6,order2,reward,normal,256,6,schedule_A_4
-20,-16,70,avoid,7,order2,reward,normal,257,6,schedule_A_4
-80,-93,50,avoid,8,order2,reward,normal,258,6,schedule_A_4
-60,-59,50,avoid,9,order2,reward,normal,259,6,schedule_A_4
-100,-95,55,avoid,10,order2,reward,normal,260,6,schedule_A_4
-80,-87,65,avoid,11,order2,reward,normal,261,6,schedule_A_4
-60,-59,60,avoid,12,order2,reward,normal,262,6,schedule_A_4
-40,-43,95,avoid,13,order2,reward,normal,263,6,schedule_A_4
-20,-22,90,avoid,14,order2,reward,normal,264,6,schedule_A_4
-20,-21,50,avoid,15,order2,reward,normal,265,6,schedule_A_4
-40,-44,80,avoid,16,order2,reward,normal,266,6,schedule_A_4
-20,-17,70,avoid,17,order2,reward,normal,267,6,schedule_A_4
-20,-20,100,avoid,18,order2,reward,normal,268,6,schedule_A_4
-60,-52,80,avoid,19,order2,reward,normal,269,6,schedule_A_4
-100,-99,90,avoid,20,order2,reward,normal,270,6,schedule_A_4
-20,-19,55,avoid,21,order2,reward,normal,271,6,schedule_A_4
-20,-21,75,avoid,22,order2,reward,normal,272,6,schedule_A_4
-60,-62,95,avoid,23,order2,reward,normal,273,6,schedule_A_4
-20,-21,60,avoid,24,order2,reward,normal,274,6,schedule_A_4
-40,-39,50,avoid,25,order2,reward,normal,275,6,schedule_A_4
-80,-76,90,avoid,26,order2,reward,normal,276,6,schedule_A_4
-40,-32,85,avoid,27,order2,reward,normal,277,6,schedule_A_4
-40,-37,90,avoid,28,order2,reward,normal,278,6,schedule_A_4
-40,-41,70,avoid,29,order2,reward,normal,279,6,schedule_A_4
-40,-38,85,avoid,30,order2,reward,normal,280,6,schedule_A_4
-80,-86,95,avoid,31,order2,reward,normal,281,6,schedule_A_4
-40,-42,75,avoid,32,order2,reward,normal,282,6,schedule_A_4
-100,-103,80,avoid,33,order2,reward,normal,283,6,schedule_A_4
-20,-19,65,avoid,34,order2,reward,normal,284,6,schedule_A_4
-40,-36,90,avoid,35,order2,reward,normal,285,6,schedule_A_4
-60,-58,100,avoid,36,order2,reward,normal,286,6,schedule_A_4
-60,-54,65,avoid,37,order2,reward,normal,287,6,schedule_A_4
-60,-63,100,avoid,38,order2,reward,normal,288,6,schedule_A_4
-60,-57,95,avoid,39,order2,reward,normal,289,6,schedule_A_4
-40,-35,100,avoid,40,order2,reward,normal,290,6,schedule_A_4
-100,-97,85,avoid,41,order2,reward,normal,291,6,schedule_A_4
-60,-61,55,avoid,42,order2,reward,normal,292,6,schedule_A_4
-60,-59,90,avoid,43,order2,reward,normal,293,6,schedule_A_4
-100,-100,60,avoid,44,order2,reward,normal,294,6,schedule_A_4
-20,-22,55,avoid,45,order2,reward,normal,295,6,schedule_A_4
-100,-115,65,avoid,46,order2,reward,normal,296,6,schedule_A_4
-20,-18,95,avoid,47,order2,reward,normal,297,6,schedule_A_4
-20,-20,60,avoid,48,order2,reward,normal,298,6,schedule_A_4
-20,-19,65,avoid,49,order2,reward,normal,299,6,schedule_A_4
-60,-59,85,avoid,50,order2,reward,normal,300,6,schedule_A_4
-100,-115,65,avoid,1,order1,heart,shifted,301,7,schedule_A_4
-60,-59,50,avoid,2,order1,heart,shifted,302,7,schedule_A_4
-20,-19,55,avoid,3,order1,heart,shifted,303,7,schedule_A_4
-80,-88,100,avoid,4,order1,heart,shifted,304,7,schedule_A_4
-20,-18,95,avoid,5,order1,heart,shifted,305,7,schedule_A_4
-20,-21,75,avoid,6,order1,heart,shifted,306,7,schedule_A_4
-80,-87,65,avoid,7,order1,heart,shifted,307,7,schedule_A_4
-100,-100,60,avoid,8,order1,heart,shifted,308,7,schedule_A_4
-20,-20,60,avoid,9,order1,heart,shifted,309,7,schedule_A_4
-60,-63,100,avoid,10,order1,heart,shifted,310,7,schedule_A_4
-80,-93,80,avoid,11,order1,heart,shifted,311,7,schedule_A_4
-20,-16,70,avoid,12,order1,heart,shifted,312,7,schedule_A_4
-20,-21,50,avoid,13,order1,heart,shifted,313,7,schedule_A_4
-40,-39,50,avoid,14,order1,heart,shifted,314,7,schedule_A_4
-40,-38,85,avoid,15,order1,heart,shifted,315,7,schedule_A_4
-60,-52,80,avoid,16,order1,heart,shifted,316,7,schedule_A_4
-20,-22,90,avoid,17,order1,heart,shifted,317,7,schedule_A_4
-20,-17,50,avoid,18,order1,heart,shifted,318,7,schedule_A_4
-60,-57,95,avoid,19,order1,heart,shifted,319,7,schedule_A_4
-80,-93,50,avoid,20,order1,heart,shifted,320,7,schedule_A_4
-20,-17,70,avoid,21,order1,heart,shifted,321,7,schedule_A_4
-80,-76,90,avoid,22,order1,heart,shifted,322,7,schedule_A_4
-40,-36,90,avoid,23,order1,heart,shifted,323,7,schedule_A_4
-100,-95,55,avoid,24,order1,heart,shifted,324,7,schedule_A_4
-40,-44,80,avoid,25,order1,heart,shifted,325,7,schedule_A_4
-40,-35,100,avoid,26,order1,heart,shifted,326,7,schedule_A_4
-40,-41,70,avoid,27,order1,heart,shifted,327,7,schedule_A_4
-80,-86,95,avoid,28,order1,heart,shifted,328,7,schedule_A_4
-60,-51,75,avoid,29,order1,heart,shifted,329,7,schedule_A_4
-40,-37,90,avoid,30,order1,heart,shifted,330,7,schedule_A_4
-100,-103,80,avoid,31,order1,heart,shifted,331,7,schedule_A_4
-20,-19,65,avoid,32,order1,heart,shifted,332,7,schedule_A_4
-20,-20,100,avoid,33,order1,heart,shifted,333,7,schedule_A_4
-20,-22,55,avoid,34,order1,heart,shifted,334,7,schedule_A_4
-80,-85,75,avoid,35,order1,heart,shifted,335,7,schedule_A_4
-60,-59,60,avoid,36,order1,heart,shifted,336,7,schedule_A_4
-20,-19,65,avoid,37,order1,heart,shifted,337,7,schedule_A_4
-60,-62,95,avoid,38,order1,heart,shifted,338,7,schedule_A_4
-60,-59,85,avoid,39,order1,heart,shifted,339,7,schedule_A_4
-100,-97,85,avoid,40,order1,heart,shifted,340,7,schedule_A_4
-20,-21,60,avoid,41,order1,heart,shifted,341,7,schedule_A_4
-60,-54,65,avoid,42,order1,heart,shifted,342,7,schedule_A_4
-100,-99,90,avoid,43,order1,heart,shifted,343,7,schedule_A_4
-40,-32,85,avoid,44,order1,heart,shifted,344,7,schedule_A_4
-40,-43,95,avoid,45,order1,heart,shifted,345,7,schedule_A_4
-40,-38,80,avoid,46,order1,heart,shifted,346,7,schedule_A_4
-60,-61,55,avoid,47,order1,heart,shifted,347,7,schedule_A_4
-60,-58,100,avoid,48,order1,heart,shifted,348,7,schedule_A_4
-40,-42,75,avoid,49,order1,heart,shifted,349,7,schedule_A_4
-60,-59,90,avoid,50,order1,heart,shifted,350,7,schedule_A_4
-60,-51,75,avoid,1,order2,heart,normal,351,8,schedule_A_4
-20,-17,50,avoid,2,order2,heart,normal,352,8,schedule_A_4
-40,-38,80,avoid,3,order2,heart,normal,353,8,schedule_A_4
-80,-88,100,avoid,4,order2,heart,normal,354,8,schedule_A_4
-80,-85,75,avoid,5,order2,heart,normal,355,8,schedule_A_4
-80,-93,80,avoid,6,order2,heart,normal,356,8,schedule_A_4
-20,-16,70,avoid,7,order2,heart,normal,357,8,schedule_A_4
-80,-93,50,avoid,8,order2,heart,normal,358,8,schedule_A_4
-60,-59,50,avoid,9,order2,heart,normal,359,8,schedule_A_4
-100,-95,55,avoid,10,order2,heart,normal,360,8,schedule_A_4
-80,-87,65,avoid,11,order2,heart,normal,361,8,schedule_A_4
-60,-59,60,avoid,12,order2,heart,normal,362,8,schedule_A_4
-40,-43,95,avoid,13,order2,heart,normal,363,8,schedule_A_4
-20,-22,90,avoid,14,order2,heart,normal,364,8,schedule_A_4
-20,-21,50,avoid,15,order2,heart,normal,365,8,schedule_A_4
-40,-44,80,avoid,16,order2,heart,normal,366,8,schedule_A_4
-20,-17,70,avoid,17,order2,heart,normal,367,8,schedule_A_4
-20,-20,100,avoid,18,order2,heart,normal,368,8,schedule_A_4
-60,-52,80,avoid,19,order2,heart,normal,369,8,schedule_A_4
-100,-99,90,avoid,20,order2,heart,normal,370,8,schedule_A_4
-20,-19,55,avoid,21,order2,heart,normal,371,8,schedule_A_4
-20,-21,75,avoid,22,order2,heart,normal,372,8,schedule_A_4
-60,-62,95,avoid,23,order2,heart,normal,373,8,schedule_A_4
-20,-21,60,avoid,24,order2,heart,normal,374,8,schedule_A_4
-40,-39,50,avoid,25,order2,heart,normal,375,8,schedule_A_4
-80,-76,90,avoid,26,order2,heart,normal,376,8,schedule_A_4
-40,-32,85,avoid,27,order2,heart,normal,377,8,schedule_A_4
-40,-37,90,avoid,28,order2,heart,normal,378,8,schedule_A_4
-40,-41,70,avoid,29,order2,heart,normal,379,8,schedule_A_4
-40,-38,85,avoid,30,order2,heart,normal,380,8,schedule_A_4
-80,-86,95,avoid,31,order2,heart,normal,381,8,schedule_A_4
-40,-42,75,avoid,32,order2,heart,normal,382,8,schedule_A_4
-100,-103,80,avoid,33,order2,heart,normal,383,8,schedule_A_4
-20,-19,65,avoid,34,order2,heart,normal,384,8,schedule_A_4
-40,-36,90,avoid,35,order2,heart,normal,385,8,schedule_A_4
-60,-58,100,avoid,36,order2,heart,normal,386,8,schedule_A_4
-60,-54,65,avoid,37,order2,heart,normal,387,8,schedule_A_4
-60,-63,100,avoid,38,order2,heart,normal,388,8,schedule_A_4
-60,-57,95,avoid,39,order2,heart,normal,389,8,schedule_A_4
-40,-35,100,avoid,40,order2,heart,normal,390,8,schedule_A_4
-100,-97,85,avoid,41,order2,heart,normal,391,8,schedule_A_4
-60,-61,55,avoid,42,order2,heart,normal,392,8,schedule_A_4
-60,-59,90,avoid,43,order2,heart,normal,393,8,schedule_A_4
-100,-100,60,avoid,44,order2,heart,normal,394,8,schedule_A_4
-20,-22,55,avoid,45,order2,heart,normal,395,8,schedule_A_4
-100,-115,65,avoid,46,order2,heart,normal,396,8,schedule_A_4
-20,-18,95,avoid,47,order2,heart,normal,397,8,schedule_A_4
-20,-20,60,avoid,48,order2,heart,normal,398,8,schedule_A_4
-20,-19,65,avoid,49,order2,heart,normal,399,8,schedule_A_4
-60,-59,85,avoid,50,order2,heart,normal,400,8,schedule_A_4
